[*] Starting 1,800s Clean-Boot Multi-Tier Soak Harness at Tue Sep  8 23:07:59 2026...
[*] Connecting to router at 192.168.8.1...
[+] Router reachable. Current uptime: 17:22:59 up 26 min,  load average: 0.10, 0.09, 0.08
[*] Initiating clean cold reboot to start 1,800s soak test from t=0 baseline...
[+] Router rebooted successfully! Initial uptime: 17:23:23 up 0 min,  load average: 0.63, 0.15, 0.05
[*] Verifying qcom-time-daemon and keepalive processes...
  Processes:
2451 root       964 S    /usr/sbin/qcom-time-daemon -r 0 -v
 3354 root      1544 S    {modem-keepalive} /bin/sh /usr/sbin/modem-keepalive
 5324 root      1336 S    ash -c ps w | grep -E 'qcom-time-daemon|modem-keepalive'
 5329 root      1336 S    grep -E qcom-time-daemon|modem-keepalive
--- Boot Syslog Transactions ---
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] TX 0x0020 to QRTR node=0 port=11 txn=3 (len=25)
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] INITIAL: Synchronously setting ATS_USER (base=2, offset=1472919223769 ms)...
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] TX 0x0020 to QRTR node=0 port=11 txn=3 (len=25)
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] RX 0x0020 response from QRTR node=0 port=11 txn=3 decoded successfully
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] INITIAL ATS_USER TRANSACTION VERIFIED!
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] Modem baseband confirmed ATS_USER (offset=1472919223769 ms)
Tue Sep  8 17:23:10 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] SCLK calibration watchdog reset. Pure-software modem stable.
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] RX 0x0020 response from QRTR node=0 port=11 txn=3 decoded successfully
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] INITIAL ATS_USER TRANSACTION VERIFIED!
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] Modem baseband confirmed ATS_USER (offset=1472919223769 ms)
Tue Sep  8 17:23:10 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] SCLK calibration watchdog reset. Pure-software modem stable.
Tue Sep  8 17:23:23 2026 daemon.debug qcom-time-daemon[2451]: [QMI-TIME-DEBUG] Async Rx QMI: type=4 txn=2 msg_id=0x0027 len=18
Tue Sep  8 17:23:23 2026 daemon.notice qcom-time-daemon[2451]: [QMI-TIME] Indication 0x0027 (ATS_TOD_UPDATE_IND) received from QRTR node=0 port=11: base=1 (ATS_TOD), offset=1472923395481 ms
Tue Sep  8 17:23:23 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME-DEBUG] Async Rx QMI: type=4 txn=2 msg_id=0x0027 len=18
Tue Sep  8 17:23:23 2026 daemon.err qcom-time-daemon[2451]: qcom-time-daemon[2451]: [QMI-TIME] Indication 0x0027 (ATS_TOD_UPDATE_IND) received from QRTR node=0 port=11: base=1 (ATS_TOD), offset=1472923395481 ms
--------------------------------
[*] Waiting for bearer establishment and initial ping (up to 180s)...
  [Wait 0/90] Ping: FAIL, Modem: connected, Uptime: 35.5s
[+] Cellular data UP at iteration 1 (Baseband Uptime: 40.8s)!
[*] Starting 1,800-second soak test capture at Tue Sep  8 23:08:45 2026...
Elapsed    | Uptime   | Ping  | wwan0 RX   | WDS RX   | Callbacks  | BAM IRQ  | Queued | SubFail | PM State | Crash
[***] MILESTONE CONQUERED: Uptime reached 931.3s (> 930s)! 15-min crash/freeze completely eliminated!
[***] Historical crashes at 912.2s - 931.6s SURPASSED with zero errors!
================================================================================

 887s (14m47s) |    931s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 890s (14m50s) |    934s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 892s (14m52s) |    936s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 894s (14m54s) |    938s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 897s (14m57s) |    940s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 899s (14m59s) |    943s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 901s (15m01s) |    945s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 903s (15m03s) |    947s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 906s (15m06s) |    949s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 908s (15m08s) |    952s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 910s (15m10s) |    954s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 912s (15m12s) |    956s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 915s (15m15s) |    958s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 917s (15m17s) |    961s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 919s (15m19s) |    963s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 921s (15m21s) |    965s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 924s (15m24s) |    967s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 926s (15m26s) |    970s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 928s (15m28s) |    972s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 930s (15m30s) |    974s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 933s (15m33s) |    976s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 935s (15m35s) |    979s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 937s (15m37s) |    981s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 939s (15m39s) |    983s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 942s (15m42s) |    985s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 944s (15m44s) |    988s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 946s (15m46s) |    990s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 948s (15m48s) |    992s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 951s (15m51s) |    994s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 953s (15m53s) |    996s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 955s (15m55s) |    999s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 957s (15m57s) |   1001s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 959s (15m59s) |   1003s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 962s (16m02s) |   1005s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 964s (16m04s) |   1008s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 966s (16m06s) |   1010s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 968s (16m08s) |   1012s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 971s (16m11s) |   1014s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 973s (16m13s) |   1017s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 975s (16m15s) |   1019s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 977s (16m17s) |   1021s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 980s (16m20s) |   1023s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 982s (16m22s) |   1026s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 984s (16m24s) |   1028s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 986s (16m26s) |   1030s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 989s (16m29s) |   1032s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 991s (16m31s) |   1035s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 993s (16m33s) |   1037s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 995s (16m35s) |   1039s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
 998s (16m38s) |   1041s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1000s (16m40s) |   1044s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1002s (16m42s) |   1046s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1004s (16m44s) |   1048s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1007s (16m47s) |   1050s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1009s (16m49s) |   1053s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1011s (16m51s) |   1055s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1013s (16m53s) |   1057s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1016s (16m56s) |   1059s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1018s (16m58s) |   1062s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1020s (17m00s) |   1064s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1022s (17m02s) |   1066s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1025s (17m05s) |   1068s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1027s (17m07s) |   1071s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1029s (17m09s) |   1073s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1031s (17m11s) |   1075s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1034s (17m14s) |   1077s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1036s (17m16s) |   1080s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1038s (17m18s) |   1082s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1040s (17m20s) |   1084s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1043s (17m23s) |   1086s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1045s (17m25s) |   1089s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1047s (17m27s) |   1091s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1049s (17m29s) |   1093s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1052s (17m32s) |   1095s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1054s (17m34s) |   1098s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1056s (17m36s) |   1100s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1058s (17m38s) |   1102s | FAIL  | 555 (+0)   | 534 (+0) | 570 (+0)   | 1144 (+0) | 32     | 0       | active   | CLEAN
1061s (17m41s) |   1104s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1144 (+0) | 32     | 0       | suspended | CLEAN
1063s (17m43s) |   1107s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1149 (+5) | 32     | 0       | active   | CLEAN
1068s (17m48s) |   1112s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1155 (+6) | 32     | 0       | active   | CLEAN
1073s (17m53s) |   1117s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1160 (+5) | 32     | 0       | active   | CLEAN
1079s (17m59s) |   1122s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1167 (+7) | 32     | 0       | active   | CLEAN
1084s (18m04s) |   1128s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1173 (+6) | 32     | 0       | active   | CLEAN
1089s (18m09s) |   1133s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1179 (+6) | 32     | 0       | active   | CLEAN
1094s (18m14s) |   1138s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1183 (+4) | 32     | 0       | active   | CLEAN
1100s (18m20s) |   1143s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1188 (+5) | 32     | 0       | active   | CLEAN
1105s (18m25s) |   1149s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1194 (+6) | 32     | 0       | active   | CLEAN
1110s (18m30s) |   1154s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1199 (+5) | 32     | 0       | active   | CLEAN
1115s (18m35s) |   1159s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1203 (+4) | 32     | 0       | active   | CLEAN
1121s (18m41s) |   1164s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1209 (+6) | 32     | 0       | active   | CLEAN
1126s (18m46s) |   1170s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1214 (+5) | 32     | 0       | active   | CLEAN
1131s (18m51s) |   1175s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1219 (+5) | 32     | 0       | active   | CLEAN
1136s (18m56s) |   1180s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1223 (+4) | 32     | 0       | active   | CLEAN
1142s (19m02s) |   1186s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1229 (+6) | 32     | 0       | active   | CLEAN
1147s (19m07s) |   1191s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1234 (+5) | 32     | 0       | active   | CLEAN
1152s (19m12s) |   1196s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1238 (+4) | 32     | 0       | active   | CLEAN

================================================================================
[***] MILESTONE: Uptime reached 1201.2s (20 minutes continuous) with 0 crashes!
================================================================================

1157s (19m17s) |   1201s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1244 (+6) | 32     | 0       | active   | CLEAN
1163s (19m23s) |   1206s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1249 (+5) | 32     | 0       | active   | CLEAN
1168s (19m28s) |   1212s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1254 (+5) | 32     | 0       | active   | CLEAN
1173s (19m33s) |   1217s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1259 (+5) | 32     | 0       | active   | CLEAN
1179s (19m39s) |   1222s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1264 (+5) | 32     | 0       | active   | CLEAN
1184s (19m44s) |   1227s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1269 (+5) | 32     | 0       | active   | CLEAN
1189s (19m49s) |   1233s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1274 (+5) | 32     | 0       | active   | CLEAN
1194s (19m54s) |   1238s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1279 (+5) | 32     | 0       | active   | CLEAN
1200s (20m00s) |   1243s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1284 (+5) | 32     | 0       | active   | CLEAN
1205s (20m05s) |   1249s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1289 (+5) | 32     | 0       | active   | CLEAN
1210s (20m10s) |   1254s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1295 (+6) | 32     | 0       | active   | CLEAN
1215s (20m15s) |   1259s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1299 (+4) | 32     | 0       | active   | CLEAN
1221s (20m21s) |   1264s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1304 (+5) | 32     | 0       | active   | CLEAN
1226s (20m26s) |   1270s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1312 (+8) | 32     | 0       | active   | CLEAN
1231s (20m31s) |   1275s | FAIL  | 555 (+0)   | 0 (+0)   | 570 (+0)   | 1318 (+6) | 32     | 0       | active   | CLEAN
1236s (20m36s) |   1280s | FAIL  | 556 (+1)   | 0 (+0)   | 571 (+1)   | 1325 (+7) | 32     | 0       | active   | CLEAN
1242s (20m42s) |   1285s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1330 (+5) | 32     | 0       | active   | CLEAN
1247s (20m47s) |   1291s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1342 (+12) | 32     | 0       | active   | CLEAN
1252s (20m52s) |   1296s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1358 (+16) | 32     | 0       | active   | CLEAN
1257s (20m57s) |   1301s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1362 (+4) | 32     | 0       | active   | CLEAN
1263s (21m03s) |   1306s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1368 (+6) | 32     | 0       | active   | CLEAN
1268s (21m08s) |   1312s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1373 (+5) | 32     | 0       | active   | CLEAN
1273s (21m13s) |   1317s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1378 (+5) | 32     | 0       | active   | CLEAN
1278s (21m18s) |   1322s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1383 (+5) | 32     | 0       | active   | CLEAN
1284s (21m24s) |   1327s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1388 (+5) | 32     | 0       | active   | CLEAN
1289s (21m29s) |   1333s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1393 (+5) | 32     | 0       | active   | CLEAN
1294s (21m34s) |   1338s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1399 (+6) | 32     | 0       | active   | CLEAN
1299s (21m39s) |   1343s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1403 (+4) | 32     | 0       | active   | CLEAN
1305s (21m45s) |   1348s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1408 (+5) | 32     | 0       | active   | CLEAN
1310s (21m50s) |   1354s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1413 (+5) | 32     | 0       | active   | CLEAN
1315s (21m55s) |   1359s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1418 (+5) | 32     | 0       | active   | CLEAN
1320s (22m00s) |   1364s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1423 (+5) | 32     | 0       | active   | CLEAN
1326s (22m06s) |   1369s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1428 (+5) | 32     | 0       | active   | CLEAN
1331s (22m11s) |   1375s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1434 (+6) | 32     | 0       | active   | CLEAN
1336s (22m16s) |   1380s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1438 (+4) | 32     | 0       | active   | CLEAN
1341s (22m21s) |   1385s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1443 (+5) | 32     | 0       | active   | CLEAN
1347s (22m27s) |   1390s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1449 (+6) | 32     | 0       | active   | CLEAN
1352s (22m32s) |   1396s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1454 (+5) | 32     | 0       | active   | CLEAN
1357s (22m37s) |   1401s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1458 (+4) | 32     | 0       | active   | CLEAN
1363s (22m43s) |   1406s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1463 (+5) | 32     | 0       | active   | CLEAN
1368s (22m48s) |   1412s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1469 (+6) | 32     | 0       | active   | CLEAN
1373s (22m53s) |   1417s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1473 (+4) | 32     | 0       | active   | CLEAN
1378s (22m58s) |   1422s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1478 (+5) | 32     | 0       | active   | CLEAN
1383s (23m03s) |   1427s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1484 (+6) | 32     | 0       | active   | CLEAN
1389s (23m09s) |   1433s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1489 (+5) | 32     | 0       | active   | CLEAN
1394s (23m14s) |   1438s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1493 (+4) | 32     | 0       | active   | CLEAN
1399s (23m19s) |   1443s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1499 (+6) | 32     | 0       | active   | CLEAN
1405s (23m25s) |   1448s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1504 (+5) | 32     | 0       | active   | CLEAN
1410s (23m30s) |   1454s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1509 (+5) | 32     | 0       | active   | CLEAN
1415s (23m35s) |   1459s | FAIL  | 556 (+0)   | 0 (+0)   | 571 (+0)   | 1514 (+5) | 32     | 0       | active   | CLEAN
1420s (23m40s) |   1464s | FAIL  | 557 (+1)   | 0 (+0)   | 572 (+1)   | 1517 (+3) | 32     | 0       | active   | CLEAN
1423s (23m43s) |   1466s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1517 (+0) | 32     | 0       | active   | CLEAN
1425s (23m45s) |   1469s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1522 (+5) | 32     | 0       | active   | CLEAN
1430s (23m50s) |   1474s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1527 (+5) | 32     | 0       | active   | CLEAN
1435s (23m55s) |   1479s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1532 (+5) | 32     | 0       | active   | CLEAN
1441s (24m01s) |   1484s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1537 (+5) | 32     | 0       | active   | CLEAN
1446s (24m06s) |   1490s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1542 (+5) | 32     | 0       | active   | CLEAN
1451s (24m11s) |   1495s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1547 (+5) | 32     | 0       | active   | CLEAN

================================================================================
[***] MILESTONE: Uptime reached 1500.2s (25 minutes continuous) with 0 crashes!
================================================================================

1456s (24m16s) |   1500s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1552 (+5) | 32     | 0       | active   | CLEAN
1462s (24m22s) |   1505s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1557 (+5) | 32     | 0       | active   | CLEAN
1467s (24m27s) |   1511s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1563 (+6) | 32     | 0       | active   | CLEAN
1472s (24m32s) |   1516s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1567 (+4) | 32     | 0       | active   | CLEAN
1478s (24m38s) |   1521s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1572 (+5) | 32     | 0       | active   | CLEAN
1483s (24m43s) |   1527s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1577 (+5) | 32     | 0       | active   | CLEAN
1488s (24m48s) |   1532s | FAIL  | 557 (+0)   | 0 (+0)   | 572 (+0)   | 1583 (+6) | 32     | 0       | active   | CLEAN
